1323	317.66
1322	316.09
1321	319.5
1320	291.13
1319	296.74
1318	291.82
1317	284.73
1316	291.72
1315	283.76
1314	278.85
1313	277.85
1312	279.07
1311	275.01
1310	284.49
1309	276.82
1308	284.54
1307	286.48
1306	284.18
1305	291.97
1304	301.06
1303	305.02
1302	306.85
1301	301.97
1300	302.77
1299	294.09
1298	284.45
1297	301.15
1296	299.92
1295	293.9
1294	294.07
1293	285.48
1292	280.69
1291	283.46
1290	283.37
1289	290.24
1288	300.08
1287	293.35
1286	287.69
1285	291.21
1284	300.34
1283	294.08
1282	300.93
1281	304.7
1280	289.66
1279	299.3
1278	305.72
1277	286.94
1276	267.53
1275	252.48
1274	266.13
1273	257.78
1272	279.18
1271	304.18
1270	301.54
1269	309.1
1268	316.53
1267	310.55
1266	313.56
1265	321.35
1264	325.6
1263	326.63
1262	341.84
1261	345.51
1260	327.17
1259	329.1
1258	332.3
1257	328.2
1256	333.35
1255	335.12
1254	330.93
1253	343.06
1252	350.99
1251	357.42
1250	352.05
1249	346.17
1248	333.3
1247	334.77
1246	335.49
1245	334.06
1244	322.31
1243	323.66
1242	315.73
1241	310.42
1240	315.23
1239	345
1238	333.97
1237	333.13
1236	343.75
1235	349.25
1234	354.31
1233	345.82
1232	349.53
1231	342.85
1230	337.64
1229	345.89
1228	352.79
1227	351.56
1226	350.02
1225	344.57
1224	347.16
1223	340.06
1222	336.22
1221	337.95
1220	334.8
1219	333.69
1218	336.41
1217	316.58
1216	314.62
1215	317.25
1214	320.53
1213	311.35
1212	315.36
1211	311.64
1210	317.29
1209	325.2
1208	331.66
1207	328.98
1206	331.1
1205	338.87
1204	343.45
1203	337.89
1202	339.03
1201	341.03
1200	328.91
1199	315.13
1198	311.24
1197	313.26
1196	303.7
1195	305.2
1194	306.53
1193	308.85
1192	307.54
1191	317.55
1190	316.81
1189	315.55
1188	312.6
1187	317.81
1186	308.74
1185	315.05
1184	312.5
1183	311.3
1182	308.7
1181	315.4
1180	302.99
1179	302.99
1178	304.39
1177	306.05
1176	302.78
1175	306.09
1174	299.26
1173	321.08
1172	331.53
1171	320.08
1170	320.87
1169	326.17
1168	325.84
1167	337.34
1166	337.02
1165	345.1
1164	351.81
1163	359.65
1162	355.75
1161	350.6
1160	355.57
1159	355.68
1158	354.6
1157	355.59
1156	342.94
1155	356.88
1154	355.33
1153	355.01
1152	348.14
1151	341.53
1150	341.1
1149	339.6
1148	340.97
1147	345.25
1146	344.99
1145	351.09
1144	366.48
1143	373.91
1142	375.1
1141	385
1140	379.81
1139	377.64
1138	366.23
1137	362.75
1136	363.69
1135	343.4
1134	350.61
1133	344.53
1132	349.59
1131	355.4
1130	355.9
1129	353.18
1128	347.36
1127	345.66
1126	348.05
1125	352.93
1124	352.77
1123	341.35
1122	337.86
1121	347.46
1120	351.92
1119	362.91
1118	362.33
1117	363.8
1116	357.87
1115	355.4
1114	363.53
1113	365.22
1112	355.17
1111	356.91
1110	347.09
1109	325.89
1108	319.57
1107	323.47
1106	335.07
1105	334.46
1104	343.85
1103	339.6
1102	342.52
1101	328.4
1100	329.92
1099	325.26
1098	328.24
1097	319.57
1096	327.78
1095	323.41
1094	329.52
1093	327.22
1092	316.05
1091	313.22
1090	308.83
1089	327.09
1088	352.62
1087	361.61
1086	360.75
1085	371.24
1084	362.37
1083	377.49
1082	383.45
1081	382.61
1080	376.4
1079	372.24
1078	369.8
1077	371.4
1076	375.34
1075	380.66
1074	375.95
1073	359.01
1072	357.32
1071	370
1070	359.65
1069	352.85
1068	347.32
1067	339.85
1066	340.37
1065	341.01
1064	335.1
1063	325.14
1062	316.83
1061	310.22
1060	303.86
1059	310.35
1058	310.83
1057	313.06
1056	306.11
1055	317.01
1054	315.88
1053	324.81
1052	323.1
1051	325.22
1050	321.26
1049	307.19
1048	308.35
1047	295.46
1046	311.02
1045	318.89
1044	322.83
1043	314.07
1042	308.63
1041	310.17
1040	313.79
1039	308.03
1038	305.6
1037	302.51
1036	305.52
1035	300.25
1034	301.44
1033	304
1032	296.84
1031	308.71
1030	312.39
1029	302.54
1028	298.7
1027	295
1026	303.7
1025	298.52
1024	278.3
1023	277.92
1022	277.38
1021	277.45
1020	270.22
1019	263.16
1018	254.78
1017	255.01
1016	250.68
1015	261.92
1014	261.5
1013	262.05
1012	255.73
1011	258
1010	246.17
1009	243.69
1008	244.9
1007	246.87
1006	248.59
1005	251.21
1004	251.57
1003	250.48
1002	250.02
1001	249.99
1000	246.23
999	257
998	255.99
997	273.51
996	277.39
995	272.23
994	268.95
993	279.76
992	280.98
991	280.6
990	269.23
989	269.2
988	262.08
987	257.48
986	257.77
985	251.33
984	251.55
983	249.24
982	251.93
981	250.63
980	252.95
979	252.51
978	254.47
977	254.61
976	248.92
975	244.73
974	243.76
973	238.36
972	235.58
971	237.75
970	229.59
969	229.73
968	229.87
967	231.28
966	229.01
965	226.75
964	226.99
963	216.99
962	213.69
961	214.68
960	219.74
959	219.53
958	213.34
957	208.45
956	207.7
955	208.79
954	202.73
953	202.49
952	197.58
951	198.69
950	198.15
949	192.43
948	192.18
947	192.29
946	193.15
945	185.85
944	186.8
943	181.47
942	181.88
941	189.4
940	189.57
939	196.12
938	196.65
937	193.14
936	191.17
935	184.52
934	185.02
933	188.66
932	183.93
931	183.77
930	181.45
929	188.56
928	185.35
927	190.06
926	194.94
925	193.21
924	190.56
923	187.42
922	188.02
921	190.79
920	197.73
919	199.97
918	204.01
917	202.24
916	202.34
915	202.76
914	200.09
913	199.1
912	203.56
911	199.1
910	193.96
909	196.51
908	200.24
907	201.51
906	200.1
905	200.95
904	196.61
903	201
902	208.46
901	211.41
900	213.7
899	204.03
898	200.7
897	206.27
896	205.81
895	208.99
894	207.45
893	206.43
892	205.22
891	204.64
890	206.34
889	205.4
888	200.42
887	196.41
886	196.05
885	198.3
884	194.47
883	197.36
882	201.71
881	202.83
880	197.78
879	200.77
878	212.01
877	211.34
876	215.2
875	219.99
874	220.96
873	222.62
872	224.84
871	222.93
870	225
869	223.51
868	223.24
867	223.61
866	225.59
865	225.61
864	224.91
863	225.65
862	229.08
861	226.16
860	230.03
859	230.61
858	225.79
857	227.2
856	230.01
855	234.79
854	230.61
853	228.49
852	229.51
851	230.01
850	222.27
849	220.5
848	228.36
847	225.26
846	226.25
845	220.4
844	221.53
843	222.53
842	224.65
841	224.78
840	216.78
839	215.94
838	214.44
837	213.98
836	216.5
835	212.28
834	210.19
833	201.79
832	198.55
831	193.15
830	196.4
829	196.66
828	219.61
827	219.7
826	215.47
825	217.93
824	217.7
823	214.96
822	217.87
821	218.79
820	229.36
819	235.52
818	232.34
817	220.68
816	218.99
815	218.96
814	219.56
813	223.23
812	223.04
811	225.12
810	219.58
809	217.91
808	216.22
807	220.28
806	215.21
805	211.17
804	204.66
803	208.29
802	207.61
801	207.28
800	208.96
799	208.69
798	208.92
797	214.93
796	211.53
795	222.56
794	232.32
793	241.8
792	240.76
791	247.71
790	251.47
789	253.74
788	251.82
787	253.75
786	248.29
785	249.97
784	247.37
783	253.88
782	254.51
781	251.86
780	254.53
779	247.82
778	249.92
777	250.07
776	257.2
775	265.42
774	255.47
773	246.99
772	237.59
771	229.77
770	226.89
769	230.13
768	230.26
767	227.75
766	222.58
765	234.24
764	238.32
763	232.74
762	226.38
761	221.93
760	218.34
759	215.15
758	207.5
757	205.18
756	208.72
755	202.6
754	205.29
753	201.04
752	195.74
751	188.34
750	186.35
749	191.93
748	190.35
747	190.34
746	187.43
745	179
744	177.21
743	177.74
742	166.58
741	166.77
740	168.68
739	155.17
738	151.04
737	150.47
736	143.67
735	148.25
734	147.99
733	162.6
732	175.33
731	173.48
730	182.78
729	196.94
728	191.2
727	189.7
726	188.07
725	193.56
724	196.38
723	202.55
722	199.97
721	198.7
720	204.72
719	204.99
718	206.18
717	200.31
716	209.97
715	207.85
714	211
713	215.65
712	219.04
711	223.43
710	223.41
709	240.01
708	238.09
707	237.19
706	228.95
705	230.57
704	229.7
703	229.95
702	232.56
701	230.46
700	233.39
699	234.51
698	221.09
697	218.58
696	217.02
695	227.07
694	224.52
693	226.72
692	231.13
691	230.38
690	232.71
689	231.99
688	237.19
687	230.26
686	231.61
685	229.64
684	218.25
683	217.75
682	220.01
681	221.8
680	221.07
679	214
678	214.31
677	207.19
676	212.94
675	219.08
674	216.5
673	225.33
672	232.36
671	231.77
670	231.63
669	208.35
668	213.79
667	206.93
666	211.63
665	212.96
664	210.35
663	215.26
662	209.09
661	211.72
660	210.09
659	213.03
658	228.1
657	227.01
656	221.31
655	216.88
654	219.25
653	215.58
652	220.69
651	226.72
650	231.96
649	241.46
648	246.15
647	247.57
646	239.88
645	248.4
644	246.65
643	248.43
642	256.91
641	263.12
640	261.06
639	260.94
638	264.2
637	260.62
636	262.07
635	262.25
634	253.57
633	253.19
632	250.24
631	248.48
630	248.91
629	248.17
628	241.93
627	245.57
626	247.69
625	238.63
624	249.06
623	248.48
622	242.99
621	224.84
620	220.03
619	218.87
618	230.77
617	242.18
616	255.25
615	260.72
614	254.99
613	243.15
612	242.51
611	238.17
610	237.37
609	241.14
608	242.51
607	246.13
606	270.13
605	266.28
604	259.99
603	266.15
602	266.79
601	263.82
600	264.82
599	253.01
598	265.41
597	267.2
596	267.87
595	266.77
594	282.26
593	274.66
592	266.68
591	263.14
590	265.65
589	262.16
588	259.15
587	257.92
586	254.96
585	267.88
584	279.72
583	280.02
582	269.15
581	268.26
580	262.02
579	267.09
578	268.79
577	265.17
576	267.67
575	259.79
574	262.51
573	261.89
572	260.41
571	253.12
570	250.38
569	250.69
568	251.41
567	250.7
566	256
565	256.29
564	249.14
563	245.92
562	248.99
561	248.35
560	249.45
559	250.8
558	251.45
557	247.43
556	247.46
555	247.73
554	245.62
553	244.35
552	247.14
551	248.75
550	248.84
549	244.1
548	243.18
547	244.74
546	239.49
545	236.61
544	236.8
543	230.43
542	232.95
541	230.51
540	226.03
539	226.05
538	232.45
537	230.48
536	231.55
535	218.43
534	218.6
533	219.44
532	209.41
531	205.27
530	206.79
529	206.7
528	207.83
527	207.46
526	209.78
525	210.9
524	210.09
523	207.67
522	203.25
521	203.1
520	191
519	187.59
518	188.77
517	190.57
516	185
515	190.41
514	194.3
513	201.72
512	199.63
511	198.08
510	195.65
509	200.71
508	194.73
507	195.7
506	188.68
505	191.07
504	193.74
503	190.32
502	190.88
501	193.88
500	200.63
499	202.44
498	199.56
497	197.32
496	203.34
495	207.19
494	203.76
493	204.11
492	207.34
491	217.11
490	211.71
489	204.46
488	204.35
487	203.77
486	202.88
485	212.8
484	216.29
483	217.48
482	217.36
481	220.99
480	218.55
479	218.36
478	210.94
477	203.6
476	205.2
475	199.37
474	205.98
473	206.55
472	201.29
471	201.62
470	196.57
469	191.93
468	193.07
467	191.87
466	192.69
465	204.25
464	202.21
463	206.66
462	210.62
461	210.95
460	211.28
459	210.09
458	219.31
457	222.41
456	222.23
455	225.71
454	227.82
453	222.26
452	220.97
451	222.6
450	219.29
449	218.26
448	205.82
447	197.81
446	204.04
445	207
444	208.88
443	209.84
442	216.89
441	214.36
440	223.71
439	228.28
438	229.3
437	231.43
436	231.64
435	244.52
434	248.44
433	248.09
432	246.72
431	242.78
430	248.71
429	247.74
428	257.7
427	253.98
426	258.68
425	251.7
424	249.1
423	251.08
422	241.93
421	240.2
420	241.22
419	230.97
418	238.93
417	242.59
416	241.7
415	238.66
414	238.1
413	242.77
412	221.67
411	235.24
410	235.29
409	231.1
408	235.34
407	230.47
406	227.48
405	226.35
404	229.7
403	227.06
402	224.59
401	236.91
400	257.01
399	259.28
398	259.57
397	260.62
396	255.21
395	251.42
394	240.24
393	242.68
392	245.26
391	246.6
390	246.95
389	252.14
388	250.41
387	250.03
386	259.32
385	263.82
384	261.38
383	260.74
382	253.86
381	279.2
380	280.31
379	281.1
378	278.48
377	282.11
376	277.39
375	286.04
374	281.19
373	284.12
372	269.7
371	263.86
370	263.25
369	261.74
368	262.55
367	256.78
366	254.34
365	255.71
364	256.76
363	259.94
362	262.01
361	261.38
360	260.31
359	259.96
358	259.32
357	248.13
356	252.39
355	248.93
354	238.49
353	238.52
352	233.27
351	223.3
350	228.92
349	225.01
348	224.82
347	223.57
346	223.54
345	222.49
344	219.58
343	220.54
342	220.02
341	215.4
340	217.16
339	219.58
338	226.7
337	218.13
336	219.46
335	223.06
334	219.07
333	222.66
332	229.25
331	229.43
330	239.72
329	240.06
328	239.06
327	235.6
326	236.89
325	232.5
324	237.22
323	229.59
322	227.79
321	227.12
320	231.67
319	224.61
318	206.42
317	203.52
316	204.47
315	202.3
314	205.31
313	208.17
312	206.9
311	203.99
310	204.94
309	204.7
308	207.77
307	210.24
306	210.24
305	211.56
304	207.3
303	204.88
302	199.45
301	195.3
300	196.09
299	191.56
298	188.59
297	190.62
296	190.16
295	184.67
294	182.26
293	178.59
292	201.35
291	207.28
290	216.61
289	210.91
288	207.73
287	207.89
286	206.92
285	198.51
284	199.85
283	207.86
282	207.99
281	218.64
280	204.38
279	198.12
278	199.11
277	193.91
276	198.09
275	203.78
274	204.19
273	216.93
272	215.46
271	207.52
270	212.22
269	225.4
268	230.29
267	216.97
266	208.45
265	212.37
264	207.32
263	212.96
262	220.44
261	220.17
260	228.89
259	234.91
258	235.84
257	240.04
256	233.98
255	230.97
254	237.79
253	241.49
252	234.41
251	238.84
250	246.21
249	252.94
248	252.66
247	254.84
246	250.56
245	244.81
244	252.54
243	253
242	248
241	217.65
240	209.6
239	209.97
238	193.64
237	203.7
236	198.23
235	199.63
234	195.32
233	196.62
232	196.56
231	186.53
230	178.38
229	174.42
228	178.73
227	177.11
226	181.41
225	182.84
224	175.23
223	178.38
222	169.62
221	174.6
220	181.5
219	178.56
218	176.68
217	170.01
216	170.97
215	164.13
214	161.27
213	139.34
212	145.72
211	147.53
210	151.28
209	149.36
208	147
207	149.56
206	150.1
205	150.43
204	152.44
203	151.12
202	155.5
201	151.41
200	143.55
199	143.24
198	140.72
197	147.98
196	152.46
195	147.94
194	147.65
193	147.47
192	139.65
191	142.19
190	141.6
189	137.36
188	140.48
187	138.95
186	144.7
185	124.17
184	127.28
183	126.94
182	120.5
181	120.84
180	121.38
179	122.1
178	121.11
177	126.09
176	121.58
175	135.45
174	137.6
173	138.7
172	137.8
171	144.7
170	137.95
169	139.77
168	151.16
167	176.81
166	175.2
165	162.17
164	159.94
163	159.22
162	164.47
161	162.86
160	169.66
159	173.15
158	164.5
157	171.54
156	172.6
155	183.4
154	182.8
153	183.56
152	183.94
151	179.72
150	178.7
149	172.93
148	168.78
147	174.73
146	183.07
145	180.98
144	173.31
143	180.95
142	193
141	193.37
140	190.9
139	188.64
138	185.24
137	182.33
136	181.11
135	183.39
134	177.92
133	166.22
132	166.23
131	166.58
130	165.54
129	164.93
128	163.52
127	166.37
126	160.7
125	166.97
124	169.93
123	170.62
122	168.94
121	169
120	166.06
119	166.45
118	167.01
117	164.22
116	161.84
115	157.1
114	147.86
113	149.58
112	144.9
111	142
110	139.67
109	139.36
108	145.43
107	147.38
106	153
105	153.48
104	134.23
103	142.15
102	144.68
101	138
100	135.55
99	134.28
98	131.74
97	134.62
96	129.39
95	124.07
94	121.7
93	122.74
92	122.43
91	119.68
90	119.03
89	120.25
88	109.05
87	127.26
86	129.9
85	125.61
84	122.27
83	123.45
82	121.61
81	120.09
80	115.24
79	117.82
78	117.18
77	107.36
76	109.25
75	105.72
74	102.4
73	101.49
72	99.55
71	100.65
70	104.68
69	103.39
68	102.2
67	100.3
66	98.18
65	97.73
64	94.47
63	100.05
62	102.04
61	97.35
60	95.37
59	94.84
58	92.59
57	97.76
56	104.95
55	104.63
54	110.33
53	97.08
52	92.73
51	87.24
50	87.59
49	89.94
48	91.5
47	92.25
46	84.84
45	83.24
44	87.8
43	76.76
42	69.4
41	55.79
40	55.51
39	59.5
38	54.55
37	54.11
36	53.28
35	53.99
34	54.94
33	51.2
32	52
31	50.43
30	51.01
29	50.19
28	47.83
27	46.97
26	45.45
25	45.59
24	43.3
23	43.75
22	43.59
21	41.86
20	40.5
19	41.83
18	41.37
17	42.01
16	41.1
15	44.34
14	43.93
13	37.89
12	38.16
11	37.86
10	37.53
9	36.62
8	36.01
7	35.95
6	35.08
5	35.15
4	35.29
3	36.85
2	38.98
1	39.12
